type,subtype,name,street,housenumber,comment,cid,osm_id,uuid,aid,source,importtime,last_edit,geom
Kita,,"Kindergarten '"Sternschnuppe'"",,,,30,node/286729033,be7f9035-8124-42c7-8de0-407c30277549,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000AA6283C33DE91C419782754657EF5441
Bus,,Weinheim Krankenhaus GRN,,,,31,node/344643227,cb9ae506-5531-4ec4-9487-bf6fe78208d6,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000A65EF13D0AF51C415F69AADAF3EF5441
Bus,,Weinheim Krankenhaus GRN,,,,32,node/344643228,673eac86-9205-44fc-b088-4bca7597300e,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400001185E14F07F41C41A9E7529FDDEF5441
Bus,,Freiburger Straße,,,,33,node/364771892,c3187b9d-8904-460a-b1e0-86855bc8ae23,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400005B13AC9499E11C418F5B681E86EF5441
Supermarkt,,Aroma Supermarkt,,,,34,node/469370708,245d4994-d79e-4056-8cae-e9ce1d157e72,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000D3A066A5A1E51C41AA1410BED0EF5441
Spielplatz,,,,,,35,way/625109927,5e709143-7c2f-4c1c-9e6d-f9d0354d7c4b,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400000E8EC9FC0CF91C41475BA98BEFEE5441
Spielplatz,,,,,,36,way/625109928,a8e9685a-7a64-42a4-aa17-cac0c9f3ff28,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400001E18AF34ACF91C415749A085EBEE5441
Spielplatz,,,,,,37,way/940075286,2b01d0e2-aea5-4d76-a053-feae705bb6c3,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000E99EBB4903F01C41E6381442EBEE5441
Grün,,,Friedrich-Ebert-Ring,,,38,way/1136468214,57412388-4fb7-4531-b11d-0e7f83eeb484,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E864000095584EE69CE41C41B6CD2EB10BEF5441
Grün,,,Friedrich-Ebert-Ring,,,39,way/1136468215,a3f850eb-918e-42aa-a9f0-3522b50c596b,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E864000037991A739CE41C41B5AA7DB417EF5441
Grün,,,Friedrich-Ebert-Ring,,,40,way/1136468216,01350186-17d2-4596-99da-2f005677a8d3,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E864000060CA3D66A4E41C41F864697123EF5441
Grün,,,Friedrich-Ebert-Ring,,,41,way/1136468217,0675a6bf-e1c1-4faa-9d73-27677c46059a,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000F4E63CA75BE51C41261A129902EF5441
Grün,,,Friedrich-Ebert-Ring,,,42,way/1136468218,42537707-620e-44c2-92c7-7cbee021ce87,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000364111C615E61C4122D02CC0FFEE5441
Grün,,,Friedrich-Ebert-Ring,,,43,way/1136468219,e43cf81d-9d51-4b7a-a983-4883240197c2,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E864000070687398CBE61C41C790E810FDEE5441
Grün,,,Friedrich-Ebert-Ring,,,44,way/1136468220,616de1e3-4842-4309-8468-73da6b840a42,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000EBC9AB1F7EE71C4135669371FAEE5441
Grün,,,Friedrich-Ebert-Ring,,,45,way/1136468221,c0efcb84-fd12-4867-b611-eb812d71fa9e,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400002B00C1B51FE81C41D0BB0545FAEE5441
Grün,,,Friedrich-Ebert-Ring,,,46,way/1136468222,d033e2b0-87de-44c7-a68e-a82838cdc746,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000314B3AA5B3E71C41AD695FA420EF5441
Grün,,,Friedrich-Ebert-Ring,,,47,way/1136468224,ba8ff01f-201b-409b-9213-e53a86d1f206,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400008F2CD57311E51C41ECB3379F20EF5441
Bus,,Weinheim Waidallee,,,,48,node/1394082054,0b5d2098-c223-4e75-9cb7-8a37d8bba61d,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400001905964CEDF71C4198A6C3F5FDEE5441
Bus,,Weinheim Schollstraße,,,,49,node/1500284590,7652bae4-fff0-4bc5-985a-9ab1a2a16e84,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400007AC6C1E007FC1C412A1FF797B0EF5441
Bus,,Weinheim Schollstraße,,,,50,node/1500284592,12470953-1ad3-4ce5-9d1c-4a4fb2de0b69,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000C9AC1768C7FB1C4193D8D643B5EF5441
Bus,,Stahlbad,,,,51,node/1508571943,1865eab0-5c3b-4214-8baa-b20494506cf3,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E864000060A3AB6CB0F81C41F5B801D679EF5441
Bus,,Stahlbad,,,,52,node/1508571944,8e1828b0-3838-4de7-b46a-6a2ef256a265,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000768D07BB98F81C415A2880E880EF5441
Bus,,Stahlbad,,,,53,node/1508571953,cee25820-2a6c-40f1-8d0e-00fcca230d71,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000AF1DF2A331F81C41DCF8C51D86EF5441
Bus,,Weinheim Stadion,,,,54,node/1567584999,5d129f76-3a34-4ac9-aa23-f30a5ffc2a63,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000506FF4B0CEF71C4140165E251DEF5441
Bus,,Weinheim Stadion,,,,55,node/1567585041,0bd51b8a-0d55-4705-8d7c-900d8724bfce,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400007FD351A5A8F71C41BDF2E5AC16EF5441
Bus,,Weinheim Dietrich-Bonhoeffer-Schule,,,,56,node/1567585043,e842d491-f7d2-423e-84b8-a53d253d0f42,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000B2C39246A1FB1C41D4AB91BEF5EE5441
Bus,,Weinheim Waidallee,,,,57,node/1581114344,bdc8878a-5d33-4d66-b0e8-d5c217acc3b6,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000D0A30C625AF71C410B60B5C6E8EE5441
Bus,,Eschenweg,,,,58,node/1593696190,c4710c62-dd91-4775-a477-066e0f48ec45,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E864000074A5580123F41C41DB00880186EF5441
Bus,,Eschenweg,,,,59,node/1593696200,0bb76a06-eeee-4a5b-a6dc-33f74bbee4fd,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000644463672FF41C41BB8DC0B987EF5441
Bus,,Ulmenweg,,,,60,node/1593696217,9b7d443f-a032-49a6-8c00-e423e9094d76,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E864000095F11A4385F11C4144413D8387EF5441
Bus,,Ulmenweg,,,,61,node/1593696222,4df7556c-dda9-4d23-9dd2-631751401d49,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000D9B32D96DCF01C41D3D824C289EF5441
Bus,,Akazienweg,,,,62,node/1688943172,f00190d5-a863-41b2-a7de-9caebd953002,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E864000077773BCA7FF61C41940C2D43DEEF5441
Bus,,Weinheim Multzentrum,,,,63,node/1688943181,0ec2c3e5-7fce-4820-8fda-577dc134f33e,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400005279FECED3FC1C41F462AA72F4EF5441
Bus,,Eichenweg,,,,64,node/1740267520,6f077d1e-27ee-4773-b1bd-6299e75cb1df,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400006D11F9986AF01C410B5742E3D0EF5441
Spielplatz,,,,,,65,node/1925343212,4853360e-6e50-42cc-a95f-733eaea23e52,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000CE8AFFDEEEEA1C414BEF432977EF5441
Bus,,Weinheim Königsberger Straße,,,,66,node/2028613834,02e5c342-118e-48a6-836e-ebebdfa6b91a,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E864000016B763C0C9EC1C417AF7DDFA31EF5441
Bus,,Weinheim Theodor-Heuss-Straße,,,,67,node/2046675744,4456aa19-4172-4eee-b718-2a038c8260b8,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000E726FB3091E91C414AA1CAEE35EF5441
Kita,,"Kindertagesstätte '"Kuhweid'"",Konrad-Adenauer-Straße,14,,68,node/2051623194,63359997-1220-4d73-8f7c-d5297ba1458e,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E864000034D6B6C5B0E71C41EDFE7FCC61EF5441
Bus,,Weinheim Konrad-Adenauer-Straße,,,,69,node/2051623195,c7962e7f-775f-4fac-85df-cfdb4a371d3e,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400001AD1CD6CD3E41C41867614A050EF5441
Bus,,Weinheim Konrad-Adenauer-Straße,,,,70,node/2051623197,5e7d8904-d3fb-4c97-8551-fc5751f1f280,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000B0628E5C64E41C41926457B354EF5441
Apotheke,,Birken Apotheke,Kurt-Schumacher-Straße,3,,71,node/2079670891,bfeba2c3-d3d8-47b8-9836-7a437fa9f1f5,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E864000035B98DD043EB1C41A397F3C05DEF5441
Hausarzt,,Dr. Renzland,Königsberger Straße,18-22,,72,node/2080081047,4192f62c-ba5a-4f79-9d97-480458212902,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000D95E869E88EC1C41943C12512EEF5441
Bus,,Weinheim Königsberger Straße,,,,73,node/2816431650,69e62bcb-3645-4cc8-92d4-484038a4abdf,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000E03D807BF8EC1C4152907AEA31EF5441
Bäckerei,,Bäcker Görtz,,,,74,node/2914305764,3fed0696-c530-470f-8409-fab4f3c93462,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400000FC5AD7A78EC1C4135CAB24794EF5441
Bäckerei,,Bäcker Görtz,Berliner Platz,1,,75,node/5538396480,7a0c862a-ffcc-4a6c-adc9-4287f4aefd34,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000F5A1097C5DFC1C410707E2E2DFEF5441
Apotheke,,Idris Apotheke Multzentrum,Berliner Platz,1,,76,node/5538396481,515cb73b-5071-4fcc-a95b-9303d29ac25e,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400002409F5D8F1FB1C418ECAC8EEDDEF5441
Supermarkt,REWE,REWE Center,Berliner Platz,1,,77,node/5570463372,fc39741a-8902-47d8-b983-f5bbef20ba38,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000AE3B5B7B6DFC1C41A412F44DDCEF5441
Supermarkt,ALDI Süd,ALDI Süd,Berliner Platz,1,,78,node/5570463373,d3bf64f0-38ca-435e-91d1-e052de449700,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E864000094694BDD6EFB1C41F82FB542DBEF5441
Drogerie,dm,dm,Berliner Platz,1,,79,node/5570463376,b192796b-9a91-40cb-9319-3ffe7995e05e,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400003746D703F0FB1C41FAAE922DD5EF5441
Bus,,Weinheim Multzentrum,,,,80,node/7248681695,1a2e085f-ae3d-49d0-a64d-ae66cc28cc64,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400002BA3F622D0FC1C4119E3A560FAEF5441
Kita,,Sport-KiTa Purzel,Multring,30,,81,node/7659238153,6911a251-1ead-432f-ba60-baaa52968f62,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000E1E199E413F51C41E273D32F1EEF5441
Bus,,Weinheim Bruchsaler Straße,,,,82,node/7756705971,1a75f833-6b0f-4499-946e-780a9da75663,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E864000024A3DEC89EE61C418886BBB1DBEF5441
Bus,,Weinheim Bruchsaler Straße,,,,83,node/7756705972,76e5c71d-2167-436b-8ae1-acb56d41eb79,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000F43D9130ACE61C41B99AB997D6EF5441
Bus,,Weinheim Pappelallee,,,,84,node/7756705973,ed644505-fa1a-45bf-89a9-b943b9e739ae,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000515510BA33EB1C41D1995C74CAEF5441
Bus,,Weinheim Pappelallee,,,,85,node/7756705974,39c8b941-ab1c-4aa2-8a42-377d10450455,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000893C2EF531EB1C417782CE08CDEF5441
Bus,,Weinheim Blumenstraße Süd,,,,86,node/7756720059,0b3fa1bb-3f08-4895-a17f-39c27167e059,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000CA6E2056A8ED1C4146F2B71C5EEF5441
Bus,,Weinheim Rolf-Engelbrecht-Haus,,,,87,node/7756720060,887a64c5-a573-464d-89b4-e27061d483db,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E864000057F89884DAF21C410D07193459EF5441
Bus,,Weinheim Breslauer Straße,,,,88,node/7756720061,d966048b-f243-4e95-9928-5058c34f009f,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000DCEE87FCB5F61C410EDA88E34FEF5441
Bus,,Blumenstraße,,,,89,node/7756754174,c4cbc4f0-f475-4759-84d1-7af947043d3a,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E864000014D0016141EC1C415083CDD179EF5441
Bus,,Weinheim Stahlbad,,,,90,node/7756804381,c9953e56-8f9e-4b16-93b6-7b1446e7745c,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000DB7110EFE5F71C41DFDA918E6DEF5441
Bus,,Weinheim Multring/DBS,,,,91,node/8311835019,f77e218d-8fcd-414c-a771-9801e16f6ad9,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000B022BC80D7FC1C41E779DAD0EBEE5441
Bus,,Weinheim Multring/DBS,,,,92,node/8311835020,559788dc-a83e-497d-ba8e-4667a3bc332b,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E8640000D80BD47738FC1C41F7211255E9EE5441
Kita,,Kindergarten St. Marien (Haus 2),,,,93,node/9442733772,fa33b650-0598-41ab-92f7-5593c9034363,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E86400004DBC84C8B1F91C418444B5B6B0EF5441
Apotheke,,2 Burgen-Apotheke,,,,94,node/9442802876,c8c3f713-ef0c-4c63-b59e-634bdcb77e3a,21,osm,2023-04-02 23:34:07,2023-04-02 23:34:07,0101000020E864000080345A4F81F21C41E21118DC98EF5441
Grundschule,,Christian Morgenstern Grundschule,Schulstraße,14,,1,way/243742987,c6317649-b311-40df-99c4-6f907fdb397c,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E86400004EFF06E964781D41712FC360D1E65441
Kita,,Eulennest,Schulstraße,11,,2,way/243742988,10c7f487-2286-46a0-8836-cf909ef77de0,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E864000074C70054E8761D41CEA1969DE2E65441
Grün,,José-Rizal-Park,,,,3,way/277176557,d097d772-25ba-4caf-ab4a-a4a5344bd40b,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E86400000D817ED88B771D412C33262EC5E65441
Bus,,Wilhelmsfeld Rathaus,,,,4,node/304645532,bc8af0c9-98f4-4849-874e-f5637d5d8492,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E864000060025678C4751D4165C847F9D4E65441
Bus,,Wilhelmsfeld Wilhelmshöhe,,,,5,node/304645533,cf6767ee-52f3-44be-8599-762bb33bde54,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E864000090B1D7CBE2721D4143C817561BE75441
Spielplatz,,,,,,6,way/311875206,155942fb-099c-448e-a96c-e7391d2d2198,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E86400003D86583BFE801D41B7FAB0BA99E65441
Spielplatz,,,,,,7,way/327128079,b0d12c14-0c88-457f-a2d4-014f878c13bc,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E86400005891220E5F6F1D4195B2B7CDE4E75441
Grün,,,,,,8,way/340782758,1bec5c24-b251-4e1a-bbbf-6a916b1db0fd,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E864000054D7D6FC76741D414DC492130EE85441
Grün,,,,,,9,way/347675800,2c0846e8-438c-4ab3-9553-ff782e0963f7,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E8640000D8310AD063781D416ED4A95DE7E65441
Bus,,Wilhelmsfeld Schriesheimer Hof,,,,10,node/372941462,9bf1622e-28da-4bb0-921b-8c3b147c7354,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E8640000004162FC326E1D416FD6DBC753E75441
Bus,,Wilhelmsfeld Schriesheimer Hof,,,,11,node/372941464,9cfe4b0d-5bb6-47b1-a6b9-666bbdf3cd0c,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E8640000226735D1856E1D4120F4A48655E75441
Bus,,Wilhelmsfeld Wilhelmshöhe,,,,12,node/372941469,ddb9112d-0c8e-4980-a70f-ccbdf717c883,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E8640000F8EE8D47B6721D41E72D5A1219E75441
Bus,,Wilhelmsfeld Rathaus,,,,13,node/372941470,92fd72c9-011e-4482-b81d-9236828e7db9,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E8640000CCAA31B49C751D4131DDDF1AD2E65441
Bus,,Wilhelmsfeld Autohalle,,,,14,node/372945216,1cf89e8d-722d-4046-b9a1-003529124483,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E864000056471246D2781D411EA352128BE65441
Bus,,Wilhelmsfeld Unterdorf,,,,15,node/372945219,8116fdc4-1044-441c-88ab-52f3649944d6,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E8640000A57CD6FF50831D41D061221AEFE65441
Bus,,Wilhelmsfeld Unterdorf,,,,16,node/372945223,1f2701ae-d1da-4451-8149-aa6aff22841a,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E864000068073AC6CC821D4110537F00EFE65441
Spielplatz,,,,,,17,way/417101744,ed9e828b-0290-4d0e-8feb-f4743e6c3fac,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E8640000AC4052E059701D4181A6439249E75441
Supermarkt,,Wilka Zimmermann,,,,18,node/672566765,6811fe91-51f9-40d0-b58c-f4b262729a15,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E8640000F0021E6C59721D415F8A7D8125E75441
Grün,,,,,,19,way/1089883275,9ab01887-c42d-4a2f-b6eb-d8aa8dbf44de,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E8640000EEC30483D1751D41EEB44FDA4FE65441
Bus,,Wilhelmsfeld Autohalle,,,,20,node/2347554493,5d925105-5375-4bb7-80fe-912638d50878,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E8640000F86E139490781D417A36C5CF8EE65441
Bus,,Wilhelmsfeld Autohalle,,,,21,node/2347554498,f4cd59c2-f2c3-46cc-aed9-6c7340750c38,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E864000054151B404A781D41CD0339A492E65441
Bäckerei,,Bäckerei Bernauer,Johann-Wilhelm-Straße,105,,22,node/2510478688,6b9ad4fe-a6f0-4ae3-b4cb-1e7c2340c12b,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E864000095425F6141701D411D004BD130E75441
Kita,,Postillion e.V. Kinderkrippe,,,,23,node/2510478695,eeadb958-9da0-4b39-955b-73be9503cb9b,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E86400006BA32529AC6F1D411B1FFF2D33E75441
Kita,,Krippe Angelhofweg,Angelhofweg,2,,24,node/4346607327,63cc3879-5749-4b15-82e2-c00bf4f65c0c,22,osm,2023-04-04 13:07:43,2023-04-04 13:07:43,0101000020E8640000292C0DF3D8691D41F6559B6BFBE75441
Spielplatz,,,,,,1,relation/2727432,eb743c66-d410-4257-aefc-6382b6364cbb,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E8640000443AC1B58F401D41235E807E12E15441
Grün,,Krahnenplatz,,,,2,way/14324273,ed9655e8-b4c1-4b3e-b014-a3aa5073091f,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E86400000F15739441341D4173FBCB451BE15441
Grün,,Stadtgarten,,,,3,way/33610969,1384f5db-3307-4bbd-9a60-56a7ee8a4dce,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E864000057A9B30DE12A1D41565FA85784E05441
Grün,,Adenauerplatz,,,,4,way/36822132,1ef41ba7-9f23-461c-8525-b7fb40084faf,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E86400007ACD2EC91F291D41D776FE8381E05441
Drogerie,Müller,Müller,Bergheimer Straße,4,,5,way/87645973,45f757f7-bfc1-48bc-81fd-76bcc1d67488,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E864000058DCD420C8271D41D136FE68C3E05441
Spielplatz,,Märzgasse,,,,6,way/88681163,ed09e4ed-3f53-4948-bd48-2f3300146cd5,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E86400000DAB1925D2301D412D54DC86C5E05441
Spielplatz,,Märzgasse,,,,7,way/138557883,63709ef8-dcb6-4155-aa29-4157229b6077,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E8640000F86F8258D6301D41967C446CC5E05441
Grün,,,,,,8,way/123815173,d2fae7e8-0345-434a-a2ff-6bb3d7c723dd,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E86400003F230CF7D1441D41F0E9B06E3EE15441
Grün,,,,,,9,way/131478144,82570797-6ade-48bc-bf64-f8d3bd12c1f2,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E8640000740D763B04281D415A65712AE3E05441
Apotheke,,Universitäts-Apotheke,,,,10,node/137840697,10893d38-acf6-467c-af90-07b09e104aef,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E864000076DEAF6DA0351D41020293EDF3E05441
Spielplatz,,Oberer Fauler Pelz (Ost),,,,11,way/138557078,3f964fb0-9d41-424e-b1c5-2c21e1d83bd4,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E86400003EDBF060263D1D41D5322CB6D5E05441
Spielplatz,,Oberer Fauler Pelz,,,,12,way/138557717,85c30c36-a283-4ebe-af19-e54f220c8474,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E86400005D2933E1F73B1D4128761BC3C2E05441
Spielplatz,,Theaterstraße,,,,13,way/313510997,d0f15aa5-e5cc-4554-9801-1343e5f3cd24,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E86400009E3A723BC2341D41BB81E824CEE05441
Kita,,Kindergarten St. Christophorus,Bienenstraße,7/1,,14,way/147150222,0bde15f1-a844-4c12-8c8b-6d218f95c40f,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E8640000D0FCA9CA52321D41302BEE1502E15441
Kita,,Kindertagesstätte Kanzleigasse,Kanzleigasse,1,,15,way/180108335,2d873a54-63e2-4da9-908a-71307301df0b,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E8640000B53FF39B4C3F1D41540B543CF2E05441
Grün,,Museumsgarten,,,,16,way/233164326,8377b794-8751-4910-a0fd-1f8d7d544adc,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E8640000D172DA1B6E331D419E72E293FEE05441
Kita,,Dreikäsehoch,Heiliggeiststraße,17,,17,way/246704992,b5776150-c0a7-406d-a838-581516699a58,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E86400002A22AE32253F1D410517627A1DE15441
Bus,,Alte Brücke,,,,18,node/300751566,22fca111-82c7-4dde-a81c-ba710ccce1ed,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E86400008CEB6BB8BB3C1D41B51ED20133E15441
Bus,,Neckarmünzplatz,,,,19,node/300751568,be312b52-58ed-4cfb-9238-e887f2ace9f0,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E8640000854D61D0703F1D41306DCEF433E15441
Bus,,Bismarckplatz,,,"Richtung Wieblingen; 34, 35, M2",20,node/309428989,482220eb-4259-4e5b-9592-566d7503213c,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E86400004AB06CC36B281D41877E0A27D3E05441
Bus,,Bismarckplatz,,,"Richtung Hauptbahnhof; 32, 33, 720, 735, 752, 754, 755, M3",21,node/309428992,18bfe39a-03dc-4bfb-9995-6cda9328a2d4,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E8640000C72040F95D281D419C5F3AB3CDE05441
Bus,,Bismarckplatz,,,"Richtung Universitätsplatz; 31, 32, M2",22,node/309428995,df776b8a-60c8-45a3-a015-83c4ff93446b,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E8640000CE9186F2DD281D41E3D43F44C2E05441
Bus,,Bismarckplatz,,,"Richtung Neckargemünd; 35, 735, 752, 754, 755, 14",23,node/309428997,ffdb4e40-14de-4a68-81c6-b24e418f9ddf,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E86400004C538BA1B8281D41A2C14FE7BCE05441
Bus,,Bismarckplatz,,,"Richtung Ziegelhausen; 33, 34, M5 (Ri Karlstor)",24,node/309428998,1697b88e-0755-4016-a822-1b5a16d8f084,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E8640000B3D0E9FA85281D4137F9BC31B8E05441
Bus,,Bismarckplatz,,,"Richtung Neuenheimer Feld; 720 (Ankunft), 31 und 15 (Ri Neuenheim)",25,node/309429000,914d1310-087c-4bf6-8df3-cfaa1288bd4f,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E8640000BEC3BA0241281D4138D60CCDB3E05441
Bus,,Universitätsplatz,,,,26,node/312655153,4a4c16c9-3049-419e-bad2-d74f0d41abd4,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E8640000C6B8CA9502371D417F702D59ECE05441
Bus,,Marstallstraße,,,,27,node/313843492,9557aed0-edf6-4b34-ada8-b385644c81d7,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E86400005AE9D93193361D41037787C621E15441
Bus,,Marstallstraße,,,,28,node/313843494,8dce6a37-61d2-43ed-83ed-4b0ab11668b1,23,osm,2023-04-05 00:35:54,2023-04-05 00:35:54,0101000020E8640000307478AE27371D4129F444E92AE15441
